"","Year","Scenario","OM","Rho","Frequency","HCR","SSB","SSBest","F_full","Fest","R","Rest","Catchsim","Catchest","REESSB","REEF","rhoSSB"
"1519",1996,30,6,2,1,2,41.78013576,52.05405,0.097,0.09239544,11301,11324.99,1.714463399,1.716289,NA,NA,NA
"1520",1997,30,6,2,1,2,51.8073389,61.16913,0.0855,0.08157186,22261,22318.96,1.903002263,1.904792,NA,NA,NA
"1521",1998,30,6,2,1,2,60.88947036,71.06703,0.124,0.1185053,13779,13792.4,3.660476773,3.674958,NA,NA,NA
"1522",1999,30,6,2,1,2,70.79499147,77.25937,0.1801,0.1724406,45226,45360.81,5.596843935,5.608257,NA,NA,NA
"1523",2000,30,6,2,1,2,77.01298032,89.67712,0.1704,0.1625366,10209,10206.57,5.932156221,5.933314,NA,NA,NA
"1524",2001,30,6,2,1,2,89.38547314,105.8596,0.2401,0.2297454,78106,78369.37,8.870572283,8.899186,NA,NA,NA
"1525",2002,30,6,2,1,2,105.5281458,118.7285,0.2884,0.275881,4394,4397.724,12.54517311,12.55318,NA,NA,NA
"1526",2003,30,6,2,1,2,118.3946499,133.9711,0.2763,0.2638206,2080,2080.775,12.14168587,12.16512,NA,NA,NA
"1527",2004,30,6,2,1,2,133.587723,120.7657,0.4736,0.4555383,249492,250267,21.59571384,21.73775,NA,NA,NA
"1528",2005,30,6,2,1,2,120.4052898,118.3671,0.4336,0.4171545,5322,5357.201,18.16575302,18.26909,NA,NA,NA
"1529",2006,30,6,2,1,2,118.0577778,177.2784,0.3138,0.3004731,12873,12952.18,14.37330305,14.3833,NA,NA,NA
"1530",2007,30,6,2,1,2,176.8807306,186.9396,0.282,0.2690098,4201,4234.67,18.80945235,18.76226,NA,NA,NA
"1531",2008,30,6,2,1,2,186.4318943,172.2034,0.2304,0.2205724,4373,4409.123,14.73017292,14.7865,NA,NA,NA
"1532",2009,30,6,2,1,2,171.6244332,147.552,0.3477,0.3336821,1788,1801.729,25.36218127,25.49539,NA,NA,NA
"1533",2010,30,6,2,1,2,147.034463,105.2903,0.3866,0.3714133,6991,7032.909,26.26146096,26.3901,NA,NA,NA
"1534",2011,30,6,2,1,2,104.9813091,67.57765,0.3182,0.3041322,207156,207574.5,10.96975874,10.96142,NA,NA,NA
"1535",2012,30,6,2,1,2,67.50503543,67.85072,0.7004,0.6680941,38754,38660.46,16.97143796,16.99929,NA,NA,NA
"1536",2013,30,6,2,1,2,67.75743705,118.3401,0.2913,0.2794242,29515,29466.83,7.270478893,7.297901,NA,NA,NA
"1537",2014,30,6,2,1,2,118.0967456,146.7692,0.5461,0.5225821,2267641,2260718,22.40725158,22.48702,NA,NA,NA
"1538",2015,30,6,2,1,2,146.6164749,268.0013,0.6394,0.6146996,55083,54680.68,34.35201815,34.49929,NA,NA,NA
"1539",2016,30,6,2,1,2,268.396686,758.5055,0.4135,0.3977333,154684,153927.8,50.76027361,50.88005,NA,NA,NA
"1540",2017,30,6,2,1,2,760.939794,934.6038,0.0982,0.09474714,546138,544074.9,28.09162597,28.18096,NA,NA,NA
"1541",2018,30,6,2,1,2,938.2461032,942.9481,0.0367,0.03513252,79974,79465.25,12.06317505,12.01638,NA,NA,NA
"1542",2019,30,6,2,1,2,946.191308,1273.704,0.585531525,0.5674058,112337.3476,111801.6,308.8532943,311.3298,-2.84991077,-83.50430427,NA
"1543",2020,30,6,2,1,2,1276.405979,983.7272,0.611702852,0.5933687,110786.5006,109742.1,308.8441929,309.136,-2.672418094,-6.078760512,-0.001081782
"1544",2021,30,6,2,1,2,988.9542044,712.1026,0.611700892,0.5979623,129853.7906,128706.4,170.7230206,171.2251,23.98242322,-6.075968774,0.005957781
"1545",2022,30,6,2,1,2,721.1175627,636.2906,0.446549331,0.4364534,123977.068,121656.8,114.2536134,114.3202,-5.788249219,40.07837696,0.016555957
"1546",2023,30,6,2,1,2,648.0726494,660.703,0.446548444,0.4355643,111268.445,106865.7,109.8307277,110.559,4.908168147,40.0775431,0.004111216
"1547",2024,30,6,2,1,2,666.2345702,712.0201,0.412274067,0.4031721,114794.8418,112405.6,93.0799951,92.13636,-6.029925793,14.4548986,-0.001253926
"1548",2025,30,6,2,1,2,718.2204197,747.8463,0.412266355,0.4027571,116913.3683,112125.8,106.7896748,106.3735,-3.796188981,14.45425318,-0.004678684
"1549",2026,30,6,2,1,2,758.838267,760.0634,0.396372588,0.3873876,120223.928,116252.5,112.3861693,112.6281,-7.285443763,10.69801395,-0.007149118
"1550",2027,30,6,2,1,2,779.7786227,773.1247,0.39636773,0.388515,124345.6107,118191.6,113.0050556,112.7396,-5.108753148,10.69712909,-0.008218295
"1551",2028,30,6,2,1,2,790.411016,757.0718,0.37804472,0.3734423,116519.4069,110348.5,114.1167864,113.2274,-8.162390744,12.68984174,-0.009483233
"1552",2029,30,6,2,1,2,787.7861804,786.2438,0.37804293,0.3781402,108379.1837,101702.6,110.8218263,109.409,-6.268135143,12.68941997,-0.013589176
"1553",2030,30,6,2,1,2,815.7928776,774.3373,0.370438197,0.3704722,114358.309,107111.1,116.5464008,115.627,-10.45253856,13.10388664,-0.013124934
"1554",2031,30,6,2,1,2,818.7849675,776.4158,0.370433623,0.3708602,123286.0618,115279.3,116.4363199,115.1188,-8.082650816,13.10550136,-0.013840397
"1555",2032,30,6,2,1,2,825.4208597,782.5296,0.351097287,0.3563029,117733.0601,108657.4,112.7483797,113.747,-12.17748352,15.91857317,-0.015986799
"1556",2033,30,6,2,1,2,823.9902049,786.721,0.351096508,0.3639361,113607.9637,100505.5,113.1462259,113.3175,-8.518996926,15.91709486,-0.016297361
"1557",2034,30,6,2,1,2,846.1171179,778.7116,0.342173759,0.3592329,116878.3426,102351,111.685811,111.1553,-13.39304684,18.50911936,-0.016842377
"1558",2035,30,6,2,1,2,858.3154936,783.1125,0.342172763,0.3650436,124731.927,107222.1,110.3020408,109.4519,-11.56507288,18.50509361,-0.021664252
"1559",2036,30,6,2,1,2,871.1758445,763.6659,0.329348625,0.3577484,122018.0811,107937.1,112.6809503,112.0766,-13.26490729,17.27658862,-0.024976178
"1560",2037,30,6,2,1,2,879.4962202,744.9511,0.329342953,0.3704873,116833.9857,100059.6,110.6941179,109.9732,-10.67402053,17.27376776,-0.031781687
"1561",1986,31,6,2,1,3,89.97536104,73.714995,0.2207,0.2131355,16764,16759.21,7.835618766,7.9024505,NA,NA,NA
"1562",1987,31,6,2,1,3,73.77112143,74.40846,0.2945,0.28353685,2603,2606.8,10.0035238,10.036995,NA,NA,NA
"1563",1988,31,6,2,1,3,74.49344359,62.226,0.291,0.27888415,19933,20023.43,7.506068679,7.487127,NA,NA,NA
"1564",1989,31,6,2,1,3,62.32662031,59.13416,0.249,0.2381768,1358,1363.646,6.431703548,6.397046,NA,NA,NA
"1565",1990,31,6,2,1,3,59.21441041,60.55887,0.2992,0.2870316,3378,3401.2965,7.590270284,7.589338,NA,NA,NA
"1566",1991,31,6,2,1,3,60.57344526,55.580215,0.6603,0.63305165,2688,2699.2735,14.54076586,14.55381,NA,NA,NA
"1567",1992,31,6,2,1,3,55.62221472,41.6765,0.5398,0.5159151,10529,10575.61,9.763424877,9.746837,NA,NA,NA
"1568",1993,31,6,2,1,3,41.63239166,33.73884,0.2927,0.27986865,15191,15286.775,4.388510247,4.389769,NA,NA,NA
"1569",1994,31,6,2,1,3,33.65975873,38.704095,0.3985,0.38288175,14942,14992.645,6.295276779,6.324175,NA,NA,NA
"1570",1995,31,6,2,1,3,38.62348981,41.88596,0.1421,0.1356901,12204,12261.64,1.975534757,1.9727355,NA,NA,NA
"1571",1996,31,6,2,1,3,41.78013576,51.97785,0.097,0.09235496,11301,11333.735,1.714463399,1.708273,NA,NA,NA
"1572",1997,31,6,2,1,3,51.8073389,61.14349,0.0855,0.081581485,22261,22314.8,1.903002263,1.907398,NA,NA,NA
"1573",1998,31,6,2,1,3,60.88947036,71.14053,0.124,0.11846895,13779,13802.72,3.660476773,3.658321,NA,NA,NA
"1574",1999,31,6,2,1,3,70.79499147,77.327675,0.1801,0.1720436,45226,45369.675,5.596843935,5.5939455,NA,NA,NA
"1575",2000,31,6,2,1,3,77.01298032,89.73993,0.1704,0.1629457,10209,10216.07,5.932156221,5.9638525,NA,NA,NA
"1576",2001,31,6,2,1,3,89.38547314,105.9436,0.2401,0.2300087,78106,78336.105,8.870572283,8.8950405,NA,NA,NA
"1577",2002,31,6,2,1,3,105.5281458,118.81265,0.2884,0.27623045,4394,4404.741,12.54517311,12.586885,NA,NA,NA
"1578",2003,31,6,2,1,3,118.3946499,133.89655,0.2763,0.26469515,2080,2064.3675,12.14168587,12.17048,NA,NA,NA
"1579",2004,31,6,2,1,3,133.587723,120.63595,0.4736,0.4536052,249492,250189.35,21.59571384,21.674875,NA,NA,NA
"1580",2005,31,6,2,1,3,120.4052898,118.2929,0.4336,0.41535585,5322,5344.3805,18.16575302,18.1899,NA,NA,NA
"1581",2006,31,6,2,1,3,118.0577778,177.35995,0.3138,0.30017685,12873,12909.195,14.37330305,14.40747,NA,NA,NA
"1582",2007,31,6,2,1,3,176.8807306,186.99115,0.282,0.27005805,4201,4225.629,18.80945235,18.845115,NA,NA,NA
"1583",2008,31,6,2,1,3,186.4318943,172.11035,0.2304,0.220182,4373,4416.415,14.73017292,14.737345,NA,NA,NA
"1584",2009,31,6,2,1,3,171.6244332,147.34015,0.3477,0.3332105,1788,1799.921,25.36218127,25.412535,NA,NA,NA
"1585",2010,31,6,2,1,3,147.034463,105.2004,0.3866,0.37137685,6991,7034.5355,26.26146096,26.38613,NA,NA,NA
"1586",2011,31,6,2,1,3,104.9813091,67.66039,0.3182,0.3064987,207156,207663.15,10.96975874,11.04729,NA,NA,NA
"1587",2012,31,6,2,1,3,67.50503543,67.88496,0.7004,0.6714107,38754,38723.8,16.97143796,16.981605,NA,NA,NA
"1588",2013,31,6,2,1,3,67.75743705,118.4567,0.2913,0.2779504,29515,29382.47,7.270478893,7.2519185,NA,NA,NA
"1589",2014,31,6,2,1,3,118.0967456,147.00255,0.5461,0.5230888,2267641,2261055,22.40725158,22.462325,NA,NA,NA
"1590",2015,31,6,2,1,3,146.6164749,268.34135,0.6394,0.6134586,55083,54686.51,34.35201815,34.413255,NA,NA,NA
"1591",2016,31,6,2,1,3,268.396686,758.91515,0.4135,0.39665825,154684,154033,50.76027361,50.722805,NA,NA,NA
"1592",2017,31,6,2,1,3,760.939794,935.4194,0.0982,0.09456607,546138,544559.45,28.09162597,28.14573,NA,NA,NA
"1593",2018,31,6,2,1,3,938.2461032,943.2183,0.0367,0.03525702,79974,79664.585,12.06317505,12.081255,NA,NA,NA
"1594",2019,31,6,2,1,3,946.191308,1273.722,0.590517011,0.57037085,129730.1353,129941.6,311.895555,313.92375,-2.472555793,-83.81973176,NA
"1595",2020,31,6,2,1,3,1276.510268,986.3489,0.619993668,0.60108255,115454.2796,112416.5,311.9014463,312.92245,-2.076829731,-6.49065557,-0.000814492
"1596",2021,31,6,2,1,3,991.1467198,719.504,0.619992631,0.6018608,121872.7912,119031.2,171.6297987,171.66145,24.77598171,-6.490350945,0.004440412
"1597",2022,31,6,2,1,3,726.8112549,651.90025,0.486731414,0.46717935,117212.4947,113723.15,123.6475756,123.6861,-5.31423388,30.17382227,0.019434973
"1598",2023,31,6,2,1,3,660.410991,657.5992,0.486735759,0.4739857,111403.2959,109969.45,116.5698242,116.3708,5.340861202,30.17342631,0.006107575
"1599",2024,31,6,2,1,3,662.6159184,709.99175,0.434688101,0.425615,120331.1862,118825.9,98.42708452,97.80402,-5.767958263,18.19419725,0.000765673
"1600",2025,31,6,2,1,3,719.1865933,751.128,0.434690072,0.426399,118855.9144,112641.9,111.438408,110.64265,-1.948866833,18.19317843,-0.001648109
"1601",2026,31,6,2,1,3,764.1727722,754.33035,0.417630287,0.40893685,121283.0905,116320.55,115.15784,115.02485,-6.47173414,11.34527435,-0.004151127
"1602",2027,31,6,2,1,3,775.0060541,746.90355,0.417620218,0.4075452,121098.2929,115960.65,113.7394284,113.37935,-5.39843132,11.34761644,-0.006561629
"1603",2028,31,6,2,1,3,765.7941054,784.8964,0.396452593,0.39030845,123647.2782,116713.65,113.0006473,111.923,-8.180778833,10.45937435,-0.008373372
"1604",2029,31,6,2,1,3,813.2079594,823.87015,0.396447893,0.3909778,116156.3112,110263.2,115.9145064,116.14205,-7.438318114,10.45756463,-0.012342724
"1605",2030,31,6,2,1,3,857.123739,829.68445,0.389173794,0.3875065,115102.7245,107969.9,126.7454308,125.9179,-9.743602306,11.54805152,-0.011835055
"1606",2031,31,6,2,1,3,854.5448903,811.27655,0.389171746,0.3906536,127555.6631,117814.9,122.9515797,121.52325,-9.397661502,11.54607781,-0.012754071
"1607",2032,31,6,2,1,3,859.386645,792.29315,0.373539162,0.3780133,119688.5564,110135.35,123.381519,122.4139,-11.40470686,14.78680009,-0.0136509
"1608",2033,31,6,2,1,3,848.1246249,796.7272,0.373547926,0.38572495,117778.1419,106482.65,118.9989314,118.28835,-7.674160943,14.78413,-0.014598697
"1609",2034,31,6,2,1,3,850.1764962,795.35855,0.362686698,0.37332275,125034.9392,113854.65,118.1772199,117.40805,-12.94412141,18.48133383,-0.016442911
"1610",2035,31,6,2,1,3,863.6055667,787.15575,0.362674762,0.380422,117418.1205,101476.7,117.9462362,117.1791,-10.83407312,18.48171393,-0.019616388
"1611",2036,31,6,2,1,3,866.7923626,796.05935,0.350663865,0.38178325,121904.3384,107348.15,119.6024215,118.67125,-12.49848816,15.30907828,-0.024758476
"1612",2037,31,6,2,1,3,892.7585044,789.71455,0.350673027,0.39583805,112652.674,96913.975,120.1503728,118.1688,-11.2322547,15.30790734,-0.030187934
"1613",1986,32,6,2,1,4,89.97536104,73.69591,0.2207,0.2123686,16764,16774.685,7.835618766,7.851023,NA,NA,NA
"1614",1987,32,6,2,1,4,73.77112143,74.320935,0.2945,0.2807519,2603,2594.7845,10.0035238,9.959199,NA,NA,NA
"1615",1988,32,6,2,1,4,74.49344359,62.245555,0.291,0.27976685,19933,19963.01,7.506068679,7.496753,NA,NA,NA
"1616",1989,32,6,2,1,4,62.32662031,59.117875,0.249,0.2396685,1358,1367.0505,6.431703548,6.4380925,NA,NA,NA
"1617",1990,32,6,2,1,4,59.21441041,60.47861,0.2992,0.28807735,3378,3384.272,7.590270284,7.600247,NA,NA,NA
"1618",1991,32,6,2,1,4,60.57344526,55.539645,0.6603,0.63390635,2688,2701.336,14.54076586,14.557185,NA,NA,NA
"1619",1992,32,6,2,1,4,55.62221472,41.57137,0.5398,0.51751905,10529,10534.155,9.763424877,9.758163,NA,NA,NA
"1620",1993,32,6,2,1,4,41.63239166,33.620225,0.2927,0.28060765,15191,15195.565,4.388510247,4.3785965,NA,NA,NA
"1621",1994,32,6,2,1,4,33.65975873,38.61095,0.3985,0.38196585,14942,14945.46,6.295276779,6.2866415,NA,NA,NA
"1622",1995,32,6,2,1,4,38.62348981,41.79385,0.1421,0.1365468,12204,12183.355,1.975534757,1.982097,NA,NA,NA
"1623",1996,32,6,2,1,4,41.78013576,51.80291,0.097,0.093019845,11301,11274.04,1.714463399,1.714178,NA,NA,NA
"1624",1997,32,6,2,1,4,51.8073389,60.85694,0.0855,0.08192927,22261,22175.17,1.903002263,1.904059,NA,NA,NA
"1625",1998,32,6,2,1,4,60.88947036,70.72702,0.124,0.1189571,13779,13759.8,3.660476773,3.6702215,NA,NA,NA
"1626",1999,32,6,2,1,4,70.79499147,76.89614,0.1801,0.17272105,45226,45135.215,5.596843935,5.605457,NA,NA,NA
"1627",2000,32,6,2,1,4,77.01298032,89.25302,0.1704,0.16408965,10209,10168.7,5.932156221,5.956386,NA,NA,NA
"1628",2001,32,6,2,1,4,89.38547314,105.3561,0.2401,0.2298346,78106,77926.815,8.870572283,8.842475,NA,NA,NA
"1629",2002,32,6,2,1,4,105.5281458,118.15435,0.2884,0.27743655,4394,4381.249,12.54517311,12.57479,NA,NA,NA
"1630",2003,32,6,2,1,4,118.3946499,133.31785,0.2763,0.2644483,2080,2090.215,12.14168587,12.135135,NA,NA,NA
"1631",2004,32,6,2,1,4,133.587723,120.11705,0.4736,0.45558185,249492,248290.95,21.59571384,21.629365,NA,NA,NA
"1632",2005,32,6,2,1,4,120.4052898,117.5567,0.4336,0.41866845,5322,5290.5355,18.16575302,18.22859,NA,NA,NA
"1633",2006,32,6,2,1,4,118.0577778,176.0621,0.3138,0.30226075,12873,12849.73,14.37330305,14.37014,NA,NA,NA
"1634",2007,32,6,2,1,4,176.8807306,185.5779,0.282,0.27105245,4201,4205.291,18.80945235,18.76002,NA,NA,NA
"1635",2008,32,6,2,1,4,186.4318943,170.62055,0.2304,0.22296835,4373,4384.8775,14.73017292,14.75073,NA,NA,NA
"1636",2009,32,6,2,1,4,171.6244332,146.02715,0.3477,0.33601595,1788,1768.225,25.36218127,25.36775,NA,NA,NA
"1637",2010,32,6,2,1,4,147.034463,104.2315,0.3866,0.3751602,6991,6884.063,26.26146096,26.29861,NA,NA,NA
"1638",2011,32,6,2,1,4,104.9813091,66.754935,0.3182,0.3084113,207156,202852.6,10.96975874,10.975775,NA,NA,NA
"1639",2012,32,6,2,1,4,67.50503543,66.73257,0.7004,0.6875051,38754,37697.895,16.97143796,17.010065,NA,NA,NA
"1640",2013,32,6,2,1,4,67.75743705,115.6298,0.2913,0.28484595,29515,28541.035,7.270478893,7.2387195,NA,NA,NA
"1641",2014,32,6,2,1,4,118.0967456,143.1151,0.5461,0.5371251,2267641,2178063.5,22.40725158,22.428425,NA,NA,NA
"1642",2015,32,6,2,1,4,146.6164749,259.3582,0.6394,0.63626335,55083,52586.29,34.35201815,34.446625,NA,NA,NA
"1643",2016,32,6,2,1,4,268.396686,731.119,0.4135,0.41569075,154684,147458.55,50.76027361,50.87288,NA,NA,NA
"1644",2017,32,6,2,1,4,760.939794,899.1712,0.0982,0.09877832,546138,521206.15,28.09162597,28.102765,NA,NA,NA
"1645",2018,32,6,2,1,4,938.2461032,905.0114,0.0367,0.03684494,79974,76090.07,12.06317505,12.081075,NA,NA,NA
"1646",2019,32,6,2,1,4,946.191308,1221.187,0.023456385,0.0236016,125469.6575,116957.8,14.48212341,14.491655,-2.337741618,308.5150213,NA
"1647",2020,32,6,2,1,4,1276.484722,1235.4705,0.020040453,0.020136115,116110.622,108502.15,17.379428,17.41646,-1.441152041,14.06794965,-0.00086023
"1648",2021,32,6,2,1,4,1277.980416,1233.528,0.020040376,0.020193755,116312.441,109376.35,13.07176244,13.24376,-2.917279668,14.06810831,-0.000121249
"1649",2022,32,6,2,1,4,1285.333959,1282.248,0.036031146,0.03555779,122657.9642,116337.8,25.03330924,25.014185,-4.556890041,-42.75838784,0.014579084
"1650",2023,32,6,2,1,4,1340.673308,1287.773,0.03603116,0.035750805,117679.0854,110314.8,24.9843398,25.14944,-7.656953077,-42.75826405,0.026863166
"1651",2024,32,6,2,1,4,1353.105071,1338.455,0.055706124,0.055829635,101751.5987,95231.735,36.05424778,36.116625,-6.636347044,-33.90477284,0.030009728
"1652",2025,32,6,2,1,4,1435.686987,1385.037,0.055706018,0.056168755,137561.9957,127626,37.48720223,37.6443,-5.756470723,-33.9044414,0.034294703
"1653",2026,32,6,2,1,4,1464.434705,1366.2235,0.075677069,0.0762646,119409.5178,113609.1,51.92513329,51.960015,-9.013608067,-26.07482569,0.035945279
"1654",2027,32,6,2,1,4,1442.537152,1339.0485,0.0756782,0.07632819,111414.8948,102591.3,50.72989806,50.85767,-6.090699296,-26.07517288,0.036771315
"1655",2028,32,6,2,1,4,1424.622031,1342.772,0.108563,0.1121307,128999.2554,117352.7,74.77990004,74.267965,-10.47007449,-30.15178683,0.037032234
"1656",2029,32,6,2,1,4,1429.636962,1322.079,0.108563307,0.1120125,114635.8028,105030.45,71.14316683,71.321405,-8.528279738,-30.15237888,0.028668551
"1657",2030,32,6,2,1,4,1417.276054,1295.036,0.166114021,0.17176645,129695.9112,118268.7,107.6905485,106.72415,-13.49582059,-26.04657112,0.027712282
"1658",2031,32,6,2,1,4,1386.021293,1270.829,0.166112167,0.17378635,130142.2001,113561.9,101.1292395,100.399,-9.960491814,-26.04623475,0.026854447
"1659",2032,32,6,2,1,4,1364.53706,1209.098,0.247685372,0.25921235,116226.1954,102795.45,155.064871,148.09275,-16.4487806,-17.84631606,0.023133593
"1660",2033,32,6,2,1,4,1323.56276,1143.921,0.247687392,0.2639588,134670.6321,115796.55,131.5210611,130.1581,-12.52720926,-17.84664803,0.016415708
"1661",2034,32,6,2,1,4,1264.183907,1108.8595,0.304100726,0.3273561,117397.6107,97921.48,161.0227181,159.17935,-18.85427016,-3.969154628,0.01121302
"1662",2035,32,6,2,1,4,1239.885508,1021.9985,0.304105942,0.33518155,116490.0642,96855.47,146.7332578,147.1099,-13.84754326,-3.969886456,-0.000444295
"1663",2036,32,6,2,1,4,1183.504412,978.85145,0.314010483,0.36131245,117107.6497,94275.79,150.0633685,150.47425,-18.49990984,10.65380903,-0.018741603
"1664",2037,32,6,2,1,4,1137.004423,901.8557,0.314007105,0.37382085,117819.8863,96140.405,139.4890513,140.718,-11.91423479,10.65374562,-0.036715247
"1665",2038,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-15.68457661,-11.43361724,0.292198138
"1666",2039,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-19.62143078,2.777471011,0.283283771
"1667",2038,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.922363982,-0.642772758,0.001632108
"1668",2039,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.799007561,-0.642842093,-0.000688486
"1669",2038,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-0.342730377,-0.502237788,0.011343483
"1670",2039,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-1.486143019,-0.502267644,0.013141022
"1671",2038,4,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3.337801032,-21.65560119,0.008832966
"1672",2039,4,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,6.147433982,-21.65527294,0.012268752
"1673",2038,5,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-13.23149844,-11.6745071,0.206250507
"1674",2039,5,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-15.56600393,-11.67527154,0.215440574
"1675",2038,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-14.76431146,-5.637372836,0.18910355
"1676",2039,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-15.26082032,-5.635931355,0.206574762
"1677",2038,7,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-14.7913453,1.778894631,0.278626855
"1678",2039,7,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-16.37154095,1.779499343,0.27768148
"1679",2038,8,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-20.96782352,21.70886649,0.673357284
"1680",2039,8,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-19.61513479,21.70919903,0.565969782
"1681",2038,9,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,11.75006081,-13.97702742,0.046507499
"1682",2039,9,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,12.37666354,-13.97576792,0.045247978
"1683",2038,10,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,9.972631176,-12.68427169,0.047668808
"1684",2039,10,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,12.17645592,-12.68254267,0.045722532
"1685",2038,11,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,12.14378941,-11.0281864,0.029340735
"1686",2039,11,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,14.97052003,-11.02755188,0.029927887
"1687",2038,12,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,17.0285452,-25.60317254,0.010576935
"1688",2039,12,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,24.83520532,-25.6029094,0.019177246
"1689",2038,13,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-12.07833698,-7.241450144,0.168129347
"1690",2039,13,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-15.86793042,-7.24214321,0.182389722
"1691",2038,14,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-13.47063414,0.427106666,0.17901724
"1692",2039,14,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-16.35376837,0.429808101,0.193173408
"1693",2038,15,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-17.08253753,16.01050024,0.277549623
"1694",2039,15,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-19.4651064,16.01153726,0.277191316
"1695",2038,16,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-21.91651223,58.83146622,0.459094458
"1696",2039,16,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-22.84169282,58.83358151,0.352335634
"1697",2038,17,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-2.841249204,-21.72687285,0.410023405
"1698",2039,17,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-6.03866608,-21.72871851,0.41654838
"1699",2038,18,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-7.308476786,-15.46995795,0.388996492
"1700",2039,18,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-10.99734856,-15.47049315,0.391859672
"1701",2038,19,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-9.48044399,1.610731727,0.446142085
"1702",2039,19,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-10.87397539,1.61099248,0.427446284
"1703",2038,20,5,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-13.66985766,24.42113849,0.838666263
"1704",2039,20,5,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-12.7481726,24.42283322,0.756151646
"1705",2038,21,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,-12.22348773,2.238972512,0.336070468
"1706",2039,21,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,-13.23859684,2.591109002,0.336574932
"1707",2038,22,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-16.70506652,5.871018307,0.301949203
"1708",2039,22,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-17.84191163,8.29122945,0.290659382
"1709",2038,23,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,-14.18516641,4.287204677,0.369195213
