,F/FMSY,Year,Scenario,SSB/SSBMSY,SSBCI_Lower,SSBCI_Upper,FCI_Lower,FCI_Upper,CatchCI_Lower,CatchCI_Upper,RCI_Lower,RCI_Upper,OM,Rho,Frequency,HCR,SSB,SSBest,F_full,Fest,R,Rest,Catchsim,Catchest,REESSB,REEF,rhoSSB
102,1.111310014,2032,5,0.684323876,12368.05543,13376.59429,0.193737128,0.210924243,1525.105416,1662.107419,4744216.103,5509609.585,3,2,1,1,12875.90764,7311.7075,0.201980631,0.35618005,5042988.795,1934457,1595.000247,1604.898,-16.71707601,45.8953406,0.666108197
103,1.110243808,2033,5,0.648099377,12713.92637,13730.14177,0.19373342,0.210922924,1681.951004,1810.378753,4570288.865,5455326.021,3,2,1,1,13380.53579,8184.393,0.201982157,0.33239075,5013862.96,2137788.5,1730.596885,1738.884,-17.10533487,45.89276239,0.55508614
104,0.93635536,2034,5,0.688808815,13352.30414,14402.36451,0.165294911,0.179807268,1490.705696,1682.362124,4358815.292,5220950.102,3,2,1,1,13830.53594,9034.0235,0.171577137,0.2524352,4847698.083,2224868.5,1568.37259,1582.4365,-17.20538946,19.76897113,0.474097201
105,0.943007345,2035,5,0.681437628,14075.52368,15071.20519,0.165297296,0.179810662,1586.542084,1725.789597,4964172.05,5973908.472,3,2,1,1,14688.7152,10251.62,0.171580059,0.22747285,5330329.54,2673863.5,1640.914001,1663.213,-20.84493678,19.76903575,0.366094227
106,0.932663745,2036,5,0.703069568,14474.25199,15623.44363,0.164765267,0.176826974,1573.127105,1781.577665,5046889.717,5818858.707,3,2,1,1,15098.67292,11708.21,0.170623895,0.1928466,5432871.972,2941942.5,1691.267332,1726.162,-13.90290286,-1.111110461,0.28922306
107,0.930704471,2037,5,0.657917625,14946.68944,16100.83631,0.164765078,0.176827327,1645.758413,1778.600897,4707389.951,5491963.394,3,2,1,1,15484.92412,13848.155,0.170625697,0.16505005,4998948.723,3096571,1702.828937,1717.2715,-17.72464142,-1.109745177,0.232479782
108,0.97527474,2038,5,0.679174704,15273.54457,16424.70228,0.170532068,0.186428698,1754.196447,1926.912354,4878814.264,5813624.521,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-13.23149844,-11.6745071,0.206250507
109,0.976998967,2039,5,0.662971351,15874.14522,16822.13523,0.170532192,0.186434911,1804.405463,1955.452696,4882058.23,5768086.54,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-15.56600393,-11.67527154,0.215440574
110,1.02044736,2040,5,0.661232368,15902.6335,16805.31659,0.179759873,0.193309401,NA,NA,4873932.62,5768354.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.504719163,2019,6,0.170559354,4278.680045,4278.680045,0.089198911,0.096028895,257.5077964,276.5877259,2676474.598,3160366.024,3,2,1,2,4278.680045,1865.13,0.092310877,0.2167235,2913539.483,791906.8,266.240166,266.5063,1.543909668,261.6249041,NA
112,0.527263982,2020,6,0.188573752,4723.752981,4726.152599,0.091967357,0.100874089,319.8255984,348.7791242,2958731.713,3446361.612,3,2,1,2,4724.928586,2469.322,0.096623642,0.2100291,3155306.489,912548.7,335.4063123,337.3067,8.021722226,-23.42515973,0.113781959
113,0.525323499,2021,6,0.275132615,5792.982377,5822.762656,0.09196815,0.100870839,407.1403407,439.9195961,3647955.186,4225809.363,3,2,1,2,5806.012751,3232.004,0.096623492,0.1921862,3950753.817,1224618,421.3567009,422.9224,-13.55556726,-23.4261882,0.15925287
114,0.729592089,2022,6,0.327792069,6881.017088,7029.89106,0.128439811,0.138849697,700.361271,753.1754185,4154230.184,4859310.194,3,2,1,2,6967.337681,4117.516,0.133509378,0.2523768,4563866.135,1474789,728.9649479,728.2773,17.41257848,-50.7858855,0.203663562
115,0.729780928,2023,6,0.401811432,8185.621456,8505.094305,0.12843995,0.138851531,760.6661235,823.7297419,4671705.955,5608730.753,3,2,1,2,8314.674413,4808.635,0.133504393,0.2366159,5191240.209,1731732,794.4591349,802.2578,-2.141797928,-50.78705135,0.238294883
116,1.224190252,2024,6,0.449632047,9014.234005,9628.575199,0.215284553,0.235064544,1350.77701,1452.719354,4764803.983,5609391.651,3,2,1,2,9313.119706,5809.4,0.224104329,0.3882462,5197095.389,1802574,1393.632799,1398.011,22.3385676,-59.72451812,0.278212826
117,1.228570652,2025,6,0.531557547,10445.00626,11052.15919,0.215277941,0.235062185,1440.917627,1547.327898,4881164.51,5923066.872,3,2,1,2,10738.45678,6566.249,0.224103862,0.3737172,5415595.579,1888049,1496.228581,1498.605,7.380797078,-59.72380862,0.315480967
118,1.716482887,2026,6,0.587783657,11301.14566,12146.76132,0.305461063,0.324630772,2291.770709,2411.743144,4976521.673,5704904.854,3,2,1,2,11755.67628,7353.528,0.316035949,0.5084967,5327016.653,1804048,2359.457626,2361.195,16.57630079,-52.58016083,0.348335723
119,1.717879614,2027,6,0.685271685,12085.5368,13170.65891,0.305463449,0.324634094,2204.306235,2382.254486,4904037.077,5810269.939,3,2,1,2,12569.75082,7284.257,0.316035898,0.5112898,5343795.202,1894443,2290.252654,2287.441,8.834906458,-52.58009839,0.501084628
120,1.862993868,2028,6,0.689388492,12417.19325,13143.90007,0.328024426,0.356886516,2399.134607,2628.428819,4535890.157,5352180.448,3,2,1,2,12676.01473,7463.796,0.340841057,0.5617038,4927241.572,1712674,2532.679088,2509.691,-0.089205051,-26.39093283,0.622020773
121,1.869790796,2029,6,0.734306408,12312.07641,13371.12971,0.32802966,0.356884599,2384.210309,2525.483155,5031813.192,5710144.206,3,2,1,2,12756.49877,7150.061,0.340848334,0.5697907,5327138.047,1802966,2446.595364,2450.084,0.543161332,-26.39241674,0.653559769
122,1.53226179,2030,6,0.72088849,12260.87573,13191.62293,0.264234535,0.292211681,1998.970718,2192.710338,4566318.685,5318203.694,3,2,1,2,12691.03351,7081.612,0.281043089,0.4889135,4885557.019,1731583,2092.068061,2074.787,-12.95608477,10.95605705,0.630700784
123,1.538139772,2031,6,0.677123899,12277.05973,13240.00662,0.264234201,0.29220626,2048.202408,2192.333038,4350113.093,5037564.955,3,2,1,2,12701.46218,7283.068,0.281055044,0.4822981,4664025.576,1760145,2130.39579,2138.607,-13.17260222,10.95854579,0.579702384
124,1.224555753,2032,6,0.697803085,12487.03763,13592.0586,0.213495093,0.234554796,1716.102051,1859.772809,4537110.049,5374343.015,3,2,1,2,13102.78971,7504.122,0.224569995,0.3748275,4936578.536,1933237,1791.028034,1783.581,-16.52277364,25.61102262,0.50966824
125,1.226793156,2033,6,0.658015318,12702.31796,13916.60712,0.213492006,0.234551998,1770.806612,1920.449788,4758781.547,5931445.585,3,2,1,2,13272.11313,8067.13,0.224568034,0.3565461,5315200.914,2262539,1857.329164,1859.728,-17.19895133,25.61129578,0.418323131
126,1.088892162,2034,6,0.684132453,13215.08176,14455.59609,0.192859857,0.208689423,1651.905146,1841.810452,4833034.106,5780998.938,3,2,1,2,13773.0307,8779.386,0.199484467,0.2975153,5325088.371,2461735,1737.740184,1746.532,-16.00283779,9.014226756,0.353245892
127,1.089998867,2035,6,0.653289717,13734.43548,14472.86388,0.192860337,0.208688155,1727.049708,1869.478366,4733515.704,5743121.384,3,2,1,2,14061.32511,9947.39,0.19948395,0.2689065,5183103.333,2644648,1789.942003,1804.076,-18.4331195,9.015220872,0.278245959
128,1.090761097,2036,6,0.687496292,14119.7776,15155.21712,0.19312999,0.209110314,1835.57839,1970.04163,4777853.9,5659562.295,3,2,1,2,14562.716,11227.52,0.200848391,0.2344396,5160949.239,2777578,1901.341531,1891.198,-14.36991111,-1.935163538,0.22462535
129,1.091027395,2037,6,0.645504378,14611.73619,15589.51278,0.193131259,0.209115014,1860.399802,2003.580544,4726437.861,5571534.825,3,2,1,2,15157.11065,12910.28,0.200856845,0.2038416,5138543.984,2973014,1938.791553,1932.82,-18.44795066,-1.937685704,0.204235824
130,1.144126377,2038,6,0.659206699,14904.51896,15986.47896,0.20147831,0.217791268,1958.463503,2112.444217,5156509.53,5890910.054,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-14.76431146,-5.637372836,0.18910355
131,1.144560265,2039,6,0.634852559,15120.83884,16161.761,0.201477851,0.217794514,1961.552397,2126.461303,5017560.431,5830576.495,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-15.26082032,-5.635931355,0.206574762
132,1.146932202,2040,6,0.631834064,14829.76951,15907.55711,0.2023913,0.216773768,NA,NA,4919989.988,5797029.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,1.039891302,2019,7,0.17056518,4278.680045,4278.680045,0.185186419,0.1970422,514.7514706,545.0842401,2633034.864,3170771.83,3,2,1,3,4278.680045,2342.5965,0.190204103,0.35998845,2925099.558,935120.3,527.8610301,530.0202,2.520121947,71.31693415,NA
134,1.190458602,2020,7,0.18861677,4723.537564,4726.204201,0.213596549,0.22781054,667.5580751,702.1658091,3116337.886,3613368.367,3,2,1,3,4724.985912,2834.0025,0.219018536,0.4103531,3364477.708,1070095,682.3068382,687.55685,7.282362006,-31.37988194,0.120812853
135,1.19492268,2021,7,0.261337887,5520.77849,5565.646921,0.213598067,0.227803655,797.1692931,836.0256468,3378345.51,4088911.897,3,2,1,3,5544.373406,3283.948,0.219020235,0.4051542,3787717.945,1149769,818.5537963,818.9475,-9.564636851,-31.37914328,0.181081099
136,1.369145905,2022,7,0.299554961,6253.068325,6424.218754,0.245049754,0.258587243,1059.843956,1109.58416,4063018.457,4769836.652,3,2,1,3,6335.938486,3851.208,0.250470229,0.4618368,4339810.079,1378637,1076.366709,1083.884,6.972688965,-31.96227249,0.230162589
137,1.370636429,2023,7,0.357039266,7185.653174,7426.231847,0.245054544,0.258579216,1111.387929,1166.589362,4238727.867,5085013.129,3,2,1,3,7295.55301,4108.441,0.250471057,0.4620342,4522299.801,1426412,1138.601239,1144.309,-7.134248283,-31.96118066,0.283673267
138,1.380314895,2024,7,0.389400273,7735.391537,8171.453649,0.245216905,0.261597828,1210.027378,1291.588162,4561763.93,5215885.777,3,2,1,3,7940.391764,4508.725,0.253967162,0.4727089,4814118.284,1498831,1254.509302,1242.265,0.10830557,-17.30546193,0.311606087
139,1.380290445,2025,7,0.45241794,8559.050776,9133.564132,0.245224033,0.261599137,1333.1348,1429.840192,4470351.501,5188539.109,3,2,1,3,8791.345463,5002.252,0.25397594,0.4787565,4767961.552,1496392,1385.501949,1370.693,-8.700734289,-17.30538872,0.338673142
140,1.285114908,2026,7,0.509847755,9572.953903,10290.04766,0.227474864,0.246260358,1390.634958,1524.206441,4503996.075,5337096.738,3,2,1,3,9886.196478,5488.398,0.235797574,0.4413768,4852882.751,1545961,1451.400639,1460.018,-5.658021241,-5.645255796,0.345525351
141,1.285110876,2027,7,0.609201251,10694.78715,11528.96828,0.22746908,0.246258451,1544.255448,1660.800185,4651083.856,5465968.525,3,2,1,3,11173.05983,6129.877,0.235800059,0.4373836,5028351.611,1606520,1599.096928,1616.979,-13.1234436,-5.646252892,0.414749144
142,1.235799021,2028,7,0.664707113,11401.40966,12422.50983,0.218184876,0.235656982,1558.927251,1735.832568,4674126.168,5439855.833,3,2,1,3,11963.39693,6422.281,0.226862885,0.4157987,5038500.742,1609468,1636.263609,1673.212,-7.980178881,-6.764774266,0.411746654
143,1.235904635,2029,7,0.737125131,12114.83046,13030.77321,0.218178549,0.23565309,1686.949659,1823.060021,4848094.67,5764373.926,3,2,1,3,12533.22016,6943.428,0.226862405,0.4123309,5262451.87,1716869,1753.284188,1772.402,-13.91125687,-6.765105388,0.383942371
144,1.188272993,2030,7,0.771856027,12635.08427,13594.86925,0.208570529,0.225836113,1744.633378,1893.700217,4941705.587,5912694.894,3,2,1,3,13067.39066,7318.743,0.217696108,0.3976044,5365493.701,1825083,1816.706934,1825.569,-10.33339634,-2.865734303,0.364410487
145,1.186951594,2031,7,0.743353931,13103.90985,14154.55695,0.20856866,0.225837041,1823.387208,1984.368779,4539881.299,5388666.156,3,2,1,3,13555.30435,7766.375,0.217695994,0.3848002,4937147.344,1723074,1899.990815,1896.416,-14.34073281,-2.866704909,0.338475187
146,1.167782579,2032,7,0.783711425,13702.64181,14714.45,0.204940644,0.222577233,1819.210374,1991.153812,4880199.966,5699257.715,3,2,1,3,14195.34927,8267.714,0.213593578,0.3637939,5378451.635,1966799,1903.809995,1920.956,-11.17263956,-1.789285462,0.319183741
147,1.167795319,2033,7,0.742766541,14171.58664,15295.86487,0.204946467,0.222577992,1861.521115,2048.061547,4855206.148,5610422.69,3,2,1,3,14626.06275,8748.033,0.213597965,0.343079,5235732.66,2203094,1961.3833,1964.303,-14.67694759,-1.787753804,0.29959439
148,1.155251759,2034,7,0.756826758,14294.38435,15349.23512,0.203330738,0.21853489,1843.086498,2007.986687,4884672.917,5677365.409,3,2,1,3,14876.30059,9357.002,0.212246247,0.3140859,5256922.451,2374725,1916.457816,1916.975,-13.07983305,-2.126305174,0.29255159
149,1.15732,2035,7,0.727626124,14638.49393,15619.75991,0.203333408,0.218538312,1885.572221,2038.471341,5035049.002,5794910.782,3,2,1,3,15114.84804,10179.62,0.212242931,0.2846035,5441440.524,2682988,1976.423669,1977.603,-15.07918333,-2.127378223,0.283771443
150,1.12850299,2036,7,0.741949885,14905.84703,15831.31616,0.20015024,0.214966464,1832.245748,2029.229885,4943156.215,5646348.901,3,2,1,3,15370.5821,11393.03,0.206974564,0.2456497,5353052.047,2769869,1942.175389,1951.968,-14.17074111,0.986669585,0.291807513
151,1.128517398,2037,7,0.672908415,14954.59062,16273.44693,0.200152903,0.214972038,1846.983283,2015.178705,4783411.976,5646778.715,3,2,1,3,15672.09285,12999.15,0.206975092,0.2115517,5205697.15,2964518,1921.240332,1925.382,-15.3508798,0.986868854,0.287822292
152,1.110466304,2038,7,0.683287495,15142.04759,16005.08766,0.195818839,0.210572345,1817.940962,2027.513834,4898273.243,5567670.969,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-14.7913453,1.778894631,0.278626855
153,1.110858152,2039,7,0.646190038,15167.57556,16209.62433,0.195813553,0.210576943,1836.79769,2031.782743,4401763.196,5143980.354,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,-16.37154095,1.779499343,0.27768148
154,1.079610457,2040,7,0.645534685,15363.82767,16341.29093,0.190107687,0.205099993,NA,NA,5188166.319,6063410.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,0.79379033,2019,8,0.170594096,4278.680045,4278.680045,0.146178999,0.14618729,412.5965357,412.6082849,2744574.98,3216259.263,3,2,1,4,4278.680045,1620.16,0.146181924,0.4071878,3025464.41,613913.2,412.5968479,415.22595,2.228489952,125.312899,NA
156,0.547552808,2020,8,0.188537167,4724.090691,4726.429773,0.099621669,0.099733648,330.0934853,330.0965133,2703117.623,3208334.216,3,2,1,4,4725.483622,1870.766,0.099667701,0.3152466,2859008.223,609058.35,330.0948634,345.98655,8.545973278,10.47222832,0.108272605
157,0.548496839,2021,8,0.26946372,5618.93192,5651.407756,0.099621635,0.099733825,430.6310051,441.7692513,3530620.888,4104733.623,3,2,1,4,5635.726122,2345.9875,0.099667699,0.31181115,3719656.915,815458.65,435.7610532,446.9598,-10.34800863,10.47207875,0.168818861
158,0.499999138,2022,8,0.318469438,6702.059217,6832.501235,0.089838566,0.093948977,475.3727904,475.3822483,4379992.417,5136192.54,3,2,1,4,6764.741548,2840.719,0.092083935,0.2477094,4644326.073,1043115.5,475.3773085,478.19235,15.92079084,-12.62014468,0.219726129
159,0.501787261,2023,8,0.392572724,7919.970342,8209.966413,0.089835915,0.093949062,522.0415422,539.6498668,4620522.007,5520775.558,3,2,1,4,8065.720576,3340.628,0.092085245,0.23574995,5083459.098,1174514.5,531.16485,537.03635,-3.178934637,-12.62077018,0.252465296
160,0.533385968,2024,8,0.451118595,9000.311151,9537.255304,0.094707135,0.101511478,684.5875441,684.6128292,4556758.111,5177562.589,3,2,1,4,9311.983818,4038.245,0.098391761,0.2505946,4917191.121,1189231.5,684.6003076,685.49825,23.80122054,-38.41339473,0.276195319
161,0.532513055,2025,8,0.549741069,10502.98546,11227.59489,0.094709753,0.101508228,764.786403,795.5902959,4989822.013,5773862.872,3,2,1,4,10867.74134,4896.039,0.098391733,0.23995065,5321603.356,1388853.5,781.5264652,785.4717,7.462364961,-38.41287326,0.300861996
162,0.562850448,2026,8,0.651575109,12453.16545,13243.28987,0.098156684,0.108713001,985.8636936,985.9213871,5100104.783,5931436.317,3,2,1,4,12810.21115,5875.966,0.102879422,0.2387941,5553491.859,1502077,985.8922513,977.5068,31.82362669,-38.78584543,0.317837688
163,0.562966522,2027,8,0.790763507,14153.44459,15154.47689,0.098152806,0.108711142,1024.201615,1066.430878,4684808.144,5415106.275,3,2,1,4,14649.01582,6808.7615,0.102880964,0.2240999,5021686.459,1478484.5,1042.870349,1049.697,15.31833159,-38.78629873,0.429944184
164,0.648342772,2028,8,0.876886718,15477.22845,16703.15315,0.11365463,0.124893245,1419.663452,1419.795955,4945713.857,5719808.402,3,2,1,4,16091.63693,7867.2165,0.118048368,0.24873335,5333357.491,1641134,1419.745726,1392.7455,37.16733091,-47.77234092,0.496183749
165,0.648344595,2029,8,0.996250346,16897.52945,17950.64452,0.113655249,0.124893197,1390.290186,1437.931199,5118731.358,5900280.212,3,2,1,4,17354.2344,8757.577,0.118048047,0.23366115,5451107.067,1788445.5,1415.015027,1431.1125,25.62807054,-47.77282498,0.542658987
166,0.836747225,2030,8,1.045614164,17811.47564,18885.5373,0.146895875,0.159620035,1989.099277,2044.475494,4786700.357,5789394.278,3,2,1,4,18338.69542,9707.633,0.151622691,0.2796822,5296024.852,1824760,2037.13875,1958.4035,33.79078298,-51.64910627,0.579682564
167,0.837736437,2031,8,1.007528893,18470.93286,19838.76089,0.14689826,0.159621476,1821.316379,1896.405567,5151874.615,6031962.576,3,2,1,4,19154.64116,10302.605,0.151624637,0.26304335,5501554.78,2036312,1862.121981,1865.195,30.68841308,-51.64906952,0.626957494
168,1.134603219,2032,8,1.007385553,18497.84839,19752.42178,0.198714245,0.214337876,2446.306382,2605.874141,4888269.632,5927295.591,3,2,1,4,19244.16688,10969.665,0.206645738,0.3413174,5486700.473,2053801,2513.367441,2528.5845,26.0648237,-52.67025322,0.657850042
169,1.134185208,2033,8,0.941023913,18519.3234,19474.77048,0.198714931,0.214340677,2310.14786,2402.411664,4849257.172,5593979.523,3,2,1,4,19030.49491,10959.525,0.2066454,0.32374505,5186498.41,2167658,2357.529418,2355.2805,26.6002766,-52.66954491,0.692832082
170,1.382868195,2034,8,0.90466536,17795.44887,19037.43698,0.243374235,0.261847412,2827.618078,2999.150936,5108613.857,5961230.274,3,2,1,4,18515.3953,11344.455,0.252406796,0.38572535,5599849.351,2479080.5,2883.543862,2928.368,7.936902269,-42.35749694,0.731025068
171,1.382432823,2035,8,0.821551393,17286.58655,18552.77552,0.243375173,0.261837713,2544.364772,2685.271158,5032514.72,6141261.886,3,2,1,4,18029.11535,10877.975,0.252404691,0.3558683,5559918.135,2736351.5,2629.959687,2634.012,11.37921194,-42.35705048,0.755774147
172,1.511985804,2036,8,0.76300974,16218.87263,17341.60942,0.260765942,0.285805648,2624.378178,2868.366259,4987558.267,5910196.856,3,2,1,4,16884.35435,11502.305,0.27477618,0.33934615,5442319.787,2742485.5,2717.146357,2723.8635,-9.137658025,-13.03794497,0.763303238
173,1.509437804,2037,8,0.675121782,15719.26463,16830.52307,0.26077065,0.285800483,2415.789693,2592.490202,4720243.927,5751720.586,3,2,1,4,16237.15208,11973.28,0.274777735,0.30136785,5185237.236,2793714,2528.463203,2515.3555,-6.697130404,-13.03864321,0.733284261
174,1.221275645,2038,8,0.645282162,15075.41876,16178.51684,0.209859267,0.230631646,2006.850963,2254.093738,4878604.389,5702569.335,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-20.96782352,21.70886649,0.673357284
175,1.220360791,2039,8,0.594488288,14674.96085,15932.09265,0.209857199,0.230631557,2020.437113,2232.443576,4811515.986,5572928.594,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-19.61513479,21.70919903,0.565969782
176,0.939773053,2040,8,0.598186371,14630.71662,15724.47705,0.164921983,0.179755154,NA,NA,4862012.625,5643498.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,0.181585525,2019,9,0.146393461,3552.202183,3552.202183,0.031673937,0.035273961,92.59293132,102.9472663,828553.7067,913878.4504,4,2,1,1,3552.202183,4102.615,0.033255323,0.03233188,870684.5571,899563.75,97.15135784,97.253255,-21.91535398,1118.308854,NA
178,0.179312254,2020,9,0.163802396,3973.870668,3974.293793,0.031773289,0.034393639,130.7882384,140.7685246,1884818.239,2030593.244,4,2,1,1,3974.079595,5569.8265,0.032935976,0.032138845,1963128.022,1992591,135.3981891,136.35955,11.80644023,-9.904652833,0.010614183
179,0.179648384,2021,9,0.260678457,5424.176866,5434.833249,0.031773121,0.034393177,174.7754873,188.6017031,1502799.309,1647248.594,4,2,1,1,5429.68238,7245.683,0.032935711,0.031950845,1596922.832,1611020.5,181.7675298,183.16575,-18.46159396,-9.904875228,0.005592418
180,0.304049399,2022,9,0.339082563,7046.709436,7094.484664,0.053674563,0.058585576,388.8733376,410.604824,2648917.231,2890177.091,4,2,1,1,7070.960025,9337.9505,0.0557798,0.054554925,2754631.8,2857121.5,399.8715817,398.47485,11.25192519,-49.62723213,0.010040614
